ScanNumber	ScanTime	ScanType
1363	0.3568037	2
1364	0.3570036	2
1365	0.3572035	2
1366	0.3574509	2
1367	0.3576513	2
1368	0.3578516	2
1369	0.3580779	2
1370	0.3583033	2
1371	0.358528	2
1372	0.3587755	2
1373	0.3590039	2
1374	0.3592288	2
1375	0.3594535	2
1376	0.3596784	2
1377	0.3598781	2
1378	0.3601039	2
1379	0.3603035	2
1380	0.3605037	2
1381	0.3607035	2
1382	0.3609521	2
1383	0.3611995	2
1384	0.3614005	2
1385	0.3616259	2
1386	0.3618507	2
1387	0.3620755	2
1388	0.3623004	2
1389	0.3625	2
1390	0.3627264	2
1391	0.3629513	2
1392	0.3631768	2
1393	0.3633765	2
1394	0.3636013	2
1395	0.3638429	2
1396	0.3640693	2
1397	0.3642941	2
1398	0.3645015	2
1399	0.3647017	2
1400	0.3649024	2
1401	0.3651025	2
1402	0.3653024	2
1403	0.3656115	1
1404	0.3675668	2
1405	0.3677916	2
1406	0.3679916	2
1407	0.3681913	2
1408	0.3683913	2
1409	0.3685912	2
1410	0.3688163	2
1411	0.369016	2
1412	0.3692163	2
1413	0.3694705	2
1414	0.3696704	2
1415	0.3698701	2
1416	0.3700701	2
1417	0.3702732	2
1418	0.3704732	2
1419	0.3706979	2
1420	0.3709228	2
1421	0.3711493	2
1422	0.3713745	2
1423	0.3715996	2
1424	0.3717995	2
1425	0.3720041	2
1426	0.3722292	2
1427	0.3724539	2
1428	0.3727012	2
1429	0.3729019	2
1430	0.3731265	2
1431	0.3733299	2
1432	0.3735555	2
1433	0.3737555	2
1434	0.3739801	2
1435	0.3742049	2
1436	0.3744049	2
1437	0.3746049	2
1438	0.3748063	2
1439	0.3750063	2
1440	0.3752061	2
1441	0.3754331	2
1442	0.3756584	2
1443	0.3758599	2
1444	0.3761688	1
1445	0.3781229	2
1446	0.3783303	2
1447	0.3785305	2
1448	0.3787553	2
1449	0.3789625	2
1450	0.3791625	2
1451	0.3793872	2
1452	0.379614	2
1453	0.3798388	2
1454	0.3800863	2
1455	0.3803113	2
1456	0.3805379	2
1457	0.3807624	2
1458	0.3809872	2
1459	0.3811869	2
1460	0.381412	2
1461	0.3816116	2
1462	0.3818191	2
1463	0.3820188	2
1464	0.3822437	2
1465	0.3824685	2
1466	0.3826684	2
1467	0.3828932	2
1468	0.383118	2
1469	0.3833448	2
1470	0.3835699	2
1471	0.3837731	2
1472	0.3839979	2
1473	0.3842452	2
1474	0.3844699	2
1475	0.3846696	2
1476	0.3848945	2
1477	0.3851361	2
1478	0.3853612	2
1479	0.3855872	2
1480	0.3857895	2
1481	0.3859928	2
1482	0.3863019	1
1483	0.388258	2
1484	0.3884577	2
1485	0.3886577	2
1486	0.388858	2
1487	0.3890835	2
1488	0.3892832	2
1489	0.3894832	2
1490	0.3896829	2
1491	0.3898903	2
1492	0.3901153	2
1493	0.3903152	2
1494	0.3905225	2
1495	0.3907475	2
1496	0.3909472	2
1497	0.3911472	2
1498	0.3913545	2
1499	0.3915543	2
1500	0.391754	2
1501	0.3919785	2
1502	0.3922044	2
1503	0.3924295	2
1504	0.3926545	2
1505	0.3928797	2
1506	0.3930799	2
1507	0.3932796	2
1508	0.3935048	2
1509	0.3937297	2
1510	0.3939557	2
1511	0.3941556	2
1512	0.3943803	2
1513	0.3945803	2
1514	0.3948049	2
1515	0.3950083	2
1516	0.3952329	2
1517	0.3954576	2
1518	0.3956649	2
1519	0.3958649	2
1520	0.3960645	2
1521	0.3962643	2
1522	0.396466	2
1523	0.3967755	1
1524	0.3987297	2
1525	0.3989535	2
1526	0.3991532	2
1527	0.3993788	2
1528	0.3995787	2
1529	0.3997785	2
1530	0.4000035	2
1531	0.4002032	2
1532	0.4004033	2
1533	0.4006507	2
1534	0.4008757	2
1535	0.4011004	2
1536	0.4013253	2
1537	0.40155	2
1538	0.4017748	2
1539	0.4019996	2
1540	0.4022245	2
1541	0.4024243	2
1542	0.4026572	2
1543	0.4028568	2
1544	0.4030567	2
1545	0.4032564	2
1546	0.4034811	2
1547	0.4037059	2
1548	0.4039132	2
1549	0.4041387	2
1550	0.4043636	2
1551	0.4045891	2
1552	0.4048141	2
1553	0.405014	2
1554	0.4052387	2
1555	0.4054633	2
1556	0.4056881	2
1557	0.405888	2
1558	0.4061125	2
1559	0.4063544	2
1560	0.4065796	2
1561	0.4068043	2
1562	0.4070041	2
1563	0.407204	2
1564	0.4075131	1
1565	0.4094684	2
1566	0.4096683	2
1567	0.4098688	2
1568	0.4100689	2
1569	0.4102969	2
1570	0.4104967	2
1571	0.4106967	2
1572	0.4108964	2
1573	0.4111037	2
1574	0.4113512	2
1575	0.4115511	2
1576	0.4117512	2
1577	0.4119759	2
1578	0.4121761	2
1579	0.412376	2
1580	0.4125759	2
1581	0.4127756	2
1582	0.4129831	2
1583	0.4132077	2
1584	0.4134324	2
1585	0.4136571	2
1586	0.4138817	2
1587	0.4141085	2
1588	0.4143083	2
1589	0.414508	2
1590	0.4147559	2
1591	0.4149829	2
1592	0.415208	2
1593	0.4154155	2
1594	0.4156421	2
1595	0.4158437	2
1596	0.4160691	2
1597	0.4162688	2
1598	0.4164937	2
1599	0.4167188	2
1600	0.4169184	2
1601	0.4171183	2
1602	0.4174308	1
1603	0.4193876	2
1604	0.4195873	2
1605	0.4197873	2
1606	0.4200123	2
1607	0.4202369	2
1608	0.4204368	2
1609	0.4206617	2
1610	0.4208691	2
1611	0.4210691	2
1612	0.4212941	2
1613	0.4214941	2
1614	0.4217015	2
1615	0.4219261	2
1616	0.4221513	2
1617	0.4223761	2
1618	0.4226009	2
1619	0.4228256	2
1620	0.4230512	2
1621	0.4232764	2
1622	0.4235012	2
1623	0.4237011	2
1624	0.4239259	2
1625	0.4241256	2
1626	0.4243289	2
1627	0.4245285	2
1628	0.4247535	2
1629	0.4249783	2
1630	0.4251783	2
1631	0.4254031	2
1632	0.4256277	2
1633	0.4258527	2
1634	0.4260776	2
1635	0.4262773	2
1636	0.426504	2
1637	0.4267287	2
1638	0.4269761	2
1639	0.4271781	2
1640	0.4274028	2
1641	0.4276457	2
1642	0.4278707	2
1643	0.4281629	1
1644	0.4301172	2
1645	0.4303169	2
1646	0.4305169	2
1647	0.4307168	2
1648	0.4309169	2
1649	0.4311187	2
1650	0.4313203	2
1651	0.4315451	2
1652	0.4317452	2
1653	0.4319525	2
1654	0.4321527	2
1655	0.4323525	2
1656	0.4325775	2
1657	0.4327772	2
1658	0.4329772	2
1659	0.4332021	2
1660	0.4334021	2
1661	0.4336024	2
1662	0.4338024	2
1663	0.434002	2
1664	0.4342023	2
1665	0.4344269	2
1666	0.4346519	2
1667	0.434878	2
1668	0.4351255	2
1669	0.4353501	2
1670	0.4355543	2
1671	0.4357544	2
1672	0.4359807	2
1673	0.4362057	2
1674	0.436438	2
1675	0.4366381	2
1676	0.4368631	2
1677	0.4370628	2
1678	0.4372877	2
1679	0.4374876	2
1680	0.4377125	2
1681	0.4379372	2
1682	0.4381369	2
1683	0.4383444	2
1684	0.4386536	1
1685	0.4406077	2
1686	0.4408075	2
1687	0.4410076	2
1688	0.4412324	2
1689	0.4414573	2
1690	0.4416575	2
1691	0.4418824	2
1692	0.4420824	2
1693	0.4422821	2
1694	0.4425305	2
1695	0.4427307	2
1696	0.4429308	2
1697	0.4431556	2
1698	0.4433804	2
1699	0.4436057	2
1700	0.4438308	2
1701	0.4440781	2
1702	0.4443032	2
1703	0.4445277	2
1704	0.4447528	2
1705	0.4449527	2
1706	0.4451775	2
1707	0.4453771	2
1708	0.4455779	2
1709	0.4457777	2
1710	0.4460028	2
1711	0.4462275	2
1712	0.4464276	2
1713	0.4466521	2
1714	0.4468772	2
1715	0.4471017	2
1716	0.4473269	2
1717	0.4475268	2
1718	0.4477584	2
1719	0.4479855	2
1720	0.4482103	2
1721	0.4484123	2
1722	0.4486369	2
1723	0.4488788	2
1724	0.4491036	2
1725	0.4493959	1
1726	0.4513501	2
1727	0.4515499	2
1728	0.45175	2
1729	0.4519497	2
1730	0.45215	2
1731	0.4523503	2
1732	0.4525501	2
1733	0.4527759	2
1734	0.4529832	2
1735	0.4531829	2
1736	0.4533861	2
1737	0.453586	2
1738	0.4538109	2
1739	0.4540108	2
1740	0.4542105	2
1741	0.4544352	2
1742	0.4546353	2
1743	0.4548351	2
1744	0.4550357	2
1745	0.4552403	2
1746	0.4554401	2
1747	0.4556651	2
1748	0.4558897	2
1749	0.4561156	2
1750	0.4563405	2
1751	0.4565655	2
1752	0.4567667	2
1753	0.4569688	2
1754	0.4571937	2
1755	0.4574187	2
1756	0.4576433	2
1757	0.4578448	2
1758	0.4580921	2
1759	0.458292	2
1760	0.4585167	2
1761	0.4587165	2
1762	0.4589415	2
1763	0.4591664	2
1764	0.4593661	2
1765	0.459566	2
1766	0.4598749	1
1767	0.4618292	2
1768	0.4620288	2
1769	0.4622288	2
1770	0.4624537	2
1771	0.4627011	2
1772	0.4629045	2
1773	0.4631296	2
1774	0.4633296	2
1775	0.4635295	2
1776	0.4637543	2
1777	0.463954	2
1778	0.4641576	2
1779	0.4643825	2
1780	0.4646072	2
1781	0.4648321	2
1782	0.4650575	2
1783	0.4652821	2
1784	0.4655076	2
1785	0.4657324	2
1786	0.4659572	2
1787	0.4661639	2
1788	0.4663891	2
1789	0.4665889	2
1790	0.4667916	2
1791	0.4669915	2
1792	0.4672207	2
1793	0.4674457	2
1794	0.4676456	2
1795	0.4678708	2
1796	0.4680956	2
1797	0.4683207	2
1798	0.4685681	2
1799	0.468768	2
1800	0.4689927	2
1801	0.4692188	2
1802	0.4694437	2
1803	0.4696511	2
1804	0.4698779	2
1805	0.4701192	2
1806	0.4703475	2
1807	0.47064	1
1808	0.4725944	2
1809	0.472794	2
1810	0.472994	2
1811	0.4731939	2
1812	0.473394	2
1813	0.4736013	2
1814	0.4738011	2
1815	0.4740265	2
1816	0.4742264	2
1817	0.4744261	2
1818	0.4746335	2
1819	0.4748333	2
1820	0.4750584	2
1821	0.475258	2
1822	0.475458	2
1823	0.4756847	2
1824	0.4758849	2
1825	0.4760848	2
1826	0.4762847	2
1827	0.4764892	2
1828	0.4766892	2
1829	0.476914	2
1830	0.4771391	2
1831	0.4773667	2
1832	0.4775928	2
1833	0.4778401	2
1834	0.4780403	2
1835	0.4782404	2
1836	0.4784652	2
1837	0.4786924	2
1838	0.4789176	2
1839	0.4791175	2
1840	0.4793421	2
1841	0.479542	2
1842	0.4797673	2
1843	0.4799708	2
1844	0.4801961	2
1845	0.4804209	2
1846	0.4806209	2
1847	0.4808216	2
1848	0.48113	1
1849	0.483084	2
1850	0.4832837	2
1851	0.4834837	2
1852	0.4837087	2
1853	0.4839353	2
1854	0.4841352	2
1855	0.4843603	2
1856	0.4845621	2
1857	0.4847631	2
1858	0.4849928	2
1859	0.4851925	2
1860	0.4853925	2
1861	0.4856172	2
1862	0.4858645	2
1863	0.4860892	2
1864	0.486314	2
1865	0.4865387	2
1866	0.4867636	2
1867	0.4869884	2
1868	0.4872136	2
1869	0.4874133	2
1870	0.4876385	2
1871	0.4878387	2
1872	0.4880425	2
1873	0.4882427	2
1874	0.488468	2
1875	0.4886965	2
1876	0.488904	2
1877	0.4891289	2
1878	0.4893539	2
1879	0.4895791	2
1880	0.4898052	2
1881	0.4900051	2
1882	0.4902301	2
1883	0.4904552	2
1884	0.49068	2
1885	0.4908801	2
1886	0.4911049	2
1887	0.4913465	2
1888	0.4915712	2
1889	0.4918669	1
1890	0.4938212	2
1891	0.4940221	2
1892	0.4942217	2
1893	0.4944215	2
1894	0.4946296	2
1895	0.4948292	2
1896	0.4950289	2
1897	0.4952536	2
1898	0.4954533	2
1899	0.4956531	2
1900	0.4958531	2
1901	0.4960528	2
1902	0.4962776	2
1903	0.4964784	2
1904	0.4966781	2
1905	0.4969028	2
1906	0.4971032	2
1907	0.4973031	2
1908	0.4975104	2
1909	0.4977104	2
1910	0.4979129	2
1911	0.4981376	2
1912	0.4983632	2
1913	0.4985881	2
1914	0.4988132	2
1915	0.4990383	2
1916	0.4992381	2
1917	0.4994384	2
1918	0.4996647	2
1919	0.4998896	2
1920	0.5001141	2
1921	0.5003143	2
1922	0.5005408	2
1923	0.5007481	2
1924	0.5009736	2
1925	0.501174	2
1926	0.5013987	2
1927	0.5016233	2
1928	0.5018233	2
1929	0.5020231	2
1930	0.5023321	1
1931	0.5042864	2
1932	0.5044864	2
1933	0.5046864	2
1934	0.5049113	2
1935	0.5051363	2
1936	0.5053371	2
1937	0.5055619	2
1938	0.5057619	2
1939	0.5059616	2
1940	0.5061865	2
1941	0.5063863	2
1942	0.5065937	2
1943	0.5068184	2
1944	0.5070432	2
1945	0.5072684	2
1946	0.5074936	2
1947	0.5077204	2
1948	0.5079508	2
1949	0.5081755	2
1950	0.5084229	2
1951	0.5086229	2
1952	0.5088477	2
1953	0.5090551	2
1954	0.5092549	2
1955	0.5094547	2
1956	0.5096796	2
1957	0.5099044	2
1958	0.5101044	2
1959	0.5103308	2
1960	0.5105815	2
1961	0.5108065	2
1962	0.5110351	2
1963	0.5112351	2
1964	0.5114611	2
1965	0.5116861	2
1966	0.5119111	2
1967	0.5121108	2
1968	0.5123581	2
1969	0.5126671	1
1970	0.5146211	2
1971	0.5148457	2
1972	0.5150711	2
1973	0.5152708	2
1974	0.5154781	2
1975	0.5156779	2
1976	0.5158779	2
1977	0.5160777	2
1978	0.5162777	2
1979	0.5165027	2
1980	0.5167025	2
1981	0.5169023	2
1982	0.5171096	2
1983	0.5173169	2
1984	0.5175419	2
1985	0.517742	2
1986	0.517942	2
1987	0.5181668	2
1988	0.5183668	2
1989	0.5185665	2
1990	0.5187688	2
1991	0.5189691	2
1992	0.5191691	2
1993	0.5193937	2
1994	0.5196185	2
1995	0.519848	2
1996	0.5200731	2
1997	0.5202977	2
1998	0.5204976	2
1999	0.5206975	2
2000	0.5209225	2
2001	0.5211472	2
2002	0.5213945	2
2003	0.5215948	2
2004	0.5218185	2
2005	0.5220183	2
2006	0.5222436	2
2007	0.5224435	2
2008	0.5226684	2
2009	0.5228932	2
2010	0.5232021	1
2011	0.5251563	2
2012	0.5253561	2
2013	0.5255564	2
2014	0.5257637	2
2015	0.5259672	2
2016	0.5261919	2
2017	0.5264169	2
2018	0.5266172	2
2019	0.5268423	2
2020	0.527042	2
2021	0.527242	2
2022	0.5274912	2
2023	0.5276909	2
2024	0.5278907	2
2025	0.5281157	2
2026	0.5283405	2
2027	0.5285653	2
2028	0.5288149	2
2029	0.5290399	2
2030	0.5292692	2
2031	0.5294941	2
2032	0.5297189	2
2033	0.5299189	2
2034	0.5301435	2
2035	0.5303436	2
2036	0.5305447	2
2037	0.5307448	2
2038	0.5309937	2
2039	0.5312184	2
2040	0.5314183	2
2041	0.5316431	2
2042	0.5318679	2
2043	0.5320927	2
2044	0.5323403	2
2045	0.5325404	2
2046	0.5327651	2
2047	0.5329933	2
2048	0.5332183	2
2049	0.5334181	2
2050	0.5336431	2
2051	0.5338845	2
2052	0.5341092	2
2053	0.5344016	1
2054	0.5363559	2
2055	0.5365556	2
2056	0.5367552	2
2057	0.5369549	2
2058	0.5371624	2
2059	0.5373623	2
2060	0.537562	2
2061	0.5377871	2
2062	0.5379873	2
2063	0.5381875	2
2064	0.5383883	2
2065	0.5385944	2
2066	0.5388197	2
2067	0.5390217	2
2068	0.5392215	2
2069	0.5394497	2
2070	0.5396581	2
2071	0.539858	2
2072	0.5400577	2
2073	0.5402661	2
2074	0.540466	2
2075	0.5406907	2
2076	0.5409156	2
2077	0.5411401	2
2078	0.5413649	2
2079	0.5415897	2
2080	0.5417899	2
2081	0.5419932	2
2082	0.542218	2
2083	0.5424429	2
2084	0.5426675	2
2085	0.5428673	2
2086	0.5430957	2
2087	0.5432956	2
2088	0.5435429	2
2089	0.5437428	2
2090	0.5439673	2
2091	0.544192	2
2092	0.5443928	2
2093	0.5445932	2
2094	0.5449056	1
2095	0.5468596	2
2096	0.5470647	2
2097	0.5472644	2
2098	0.5474915	2
2099	0.5477161	2
2100	0.5479161	2
2101	0.5481409	2
2102	0.5483503	2
2103	0.5485501	2
2104	0.5487779	2
2105	0.5489777	2
2106	0.549178	2
2107	0.5494037	2
2108	0.5496284	2
2109	0.5498535	2
2110	0.5500783	2
2111	0.5503031	2
2112	0.5505276	2
2113	0.5507527	2
2114	0.5509805	2
2115	0.5511805	2
2116	0.5514052	2
2117	0.5516053	2
2118	0.5518129	2
2119	0.5520129	2
2120	0.5522416	2
2121	0.5524664	2
2122	0.5526663	2
2123	0.5528911	2
2124	0.5531192	2
2125	0.5533444	2
2126	0.5535704	2
2127	0.5537704	2
2128	0.5539951	2
2129	0.5542201	2
2130	0.5544452	2
2131	0.5546455	2
2132	0.5548701	2
2133	0.555112	2
2134	0.5553593	2
2135	0.5556516	1
2136	0.5576057	2
2137	0.5578055	2
2138	0.5580055	2
2139	0.5582055	2
2140	0.5584075	2
2141	0.5586072	2
2142	0.5588151	2
2143	0.55904	2
2144	0.5592399	2
2145	0.5594423	2
2146	0.5596439	2
2147	0.5598437	2
2148	0.5600912	2
2149	0.5602912	2
2150	0.5604919	2
2151	0.5607165	2
2152	0.5609165	2
2153	0.5611163	2
2154	0.5613161	2
2155	0.5615161	2
2156	0.5617163	2
2157	0.5619424	2
2158	0.5621675	2
2159	0.5623921	2
2160	0.5626205	2
2161	0.5628453	2
2162	0.5630451	2
2163	0.5632524	2
2164	0.5634787	2
2165	0.5637045	2
2166	0.5639295	2
2167	0.5641304	2
2168	0.5643587	2
2169	0.5645592	2
2170	0.5648065	2
2171	0.5650064	2
2172	0.5652309	2
2173	0.5654561	2
2174	0.565656	2
2175	0.565856	2
2176	0.5661649	1
2177	0.5681191	2
2178	0.5683188	2
2179	0.5685185	2
2180	0.5687433	2
2181	0.5689681	2
2182	0.5691679	2
2183	0.5693929	2
2184	0.5695969	2
2185	0.5697968	2
2186	0.5700219	2
2187	0.5702215	2
2188	0.5704213	2
2189	0.5706471	2
2190	0.5708729	2
2191	0.5710976	2
2192	0.5713223	2
2193	0.5715705	2
2194	0.5717955	2
2195	0.5720201	2
2196	0.5722451	2
2197	0.5724449	2
2198	0.5726923	2
2199	0.5728921	2
2200	0.573092	2
2201	0.573292	2
2202	0.5735167	2
2203	0.5737416	2
2204	0.5739415	2
2205	0.5741707	2
2206	0.5743955	2
2207	0.5746229	2
2208	0.5748709	2
2209	0.5750733	2
2210	0.5752981	2
2211	0.5755227	2
2212	0.5757491	2
2213	0.5759523	2
2214	0.5761996	2
2215	0.5764411	2
2216	0.5766659	2
2217	0.5769583	1
2218	0.5789125	2
2219	0.5791199	2
2220	0.5793211	2
2221	0.5795209	2
2222	0.5797209	2
2223	0.5799209	2
2224	0.5801207	2
2225	0.5803457	2
2226	0.5805532	2
2227	0.5807531	2
2228	0.5809531	2
2229	0.5811529	2
2230	0.5813779	2
2231	0.5815776	2
2232	0.5817776	2
2233	0.5820025	2
2234	0.5822025	2
2235	0.5824023	2
2236	0.5826021	2
2237	0.5828021	2
2238	0.5830095	2
2239	0.5832341	2
2240	0.5834591	2
2241	0.5836839	2
2242	0.5839087	2
2243	0.5841335	2
2244	0.5843332	2
2245	0.5845337	2
2246	0.5847596	2
2247	0.5849843	2
2248	0.5852092	2
2249	0.5854095	2
2250	0.5856344	2
2251	0.5858343	2
2252	0.5860591	2
2253	0.5862627	2
2254	0.5864876	2
2255	0.5867123	2
2256	0.5869123	2
2257	0.587112	2
2258	0.5874211	1
2259	0.5893752	2
2260	0.589576	2
2261	0.589776	2
2262	0.5900233	2
2263	0.590248	2
2264	0.5904479	2
2265	0.5906727	2
2266	0.5908727	2
2267	0.5910736	2
2268	0.5912984	2
2269	0.5914995	2
2270	0.5916995	2
2271	0.5919241	2
2272	0.5921489	2
2273	0.5923736	2
2274	0.5925987	2
2275	0.5928232	2
2276	0.5930481	2
2277	0.5932728	2
2278	0.5935204	2
2279	0.5937203	2
2280	0.5939452	2
2281	0.5941449	2
2282	0.5943483	2
2283	0.5945484	2
2284	0.5947733	2
2285	0.5949981	2
2286	0.5952	2
2287	0.5954276	2
2288	0.5956524	2
2289	0.5958807	2
2290	0.5961085	2
2291	0.5963084	2
2292	0.5965333	2
2293	0.5967581	2
2294	0.5970056	2
2295	0.5972055	2
2296	0.5974304	2
2297	0.597672	2
2298	0.5978968	2
2299	0.5981892	1
2300	0.6001445	2
2301	0.6003444	2
2302	0.6005443	2
2303	0.6007519	2
2304	0.6009521	2
2305	0.6011519	2
2306	0.6013519	2
2307	0.6015767	2
2308	0.6017768	2
2309	0.6019765	2
2310	0.6021844	2
2311	0.6023841	2
2312	0.602608	2
2313	0.6028172	2
2314	0.6030169	2
2315	0.6032421	2
2316	0.603442	2
2317	0.6036417	2
2318	0.6038416	2
2319	0.6040427	2
2320	0.6042427	2
2321	0.6044673	2
2322	0.6046923	2
2323	0.6049169	2
2324	0.6051419	2
2325	0.6053665	2
2326	0.6055664	2
2327	0.6057663	2
2328	0.6059935	2
2329	0.6062201	2
2330	0.6064451	2
2331	0.6066449	2
2332	0.6068697	2
2333	0.60707	2
2334	0.6072951	2
2335	0.6074949	2
2336	0.6077197	2
2337	0.6079445	2
2338	0.6081444	2
2339	0.6083441	2
2340	0.6086532	1
2341	0.6106073	2
2342	0.6108071	2
2343	0.6110084	2
2344	0.6112349	2
2345	0.6114608	2
2346	0.6116607	2
2347	0.6118856	2
2348	0.6120856	2
2349	0.6122855	2
2350	0.6125103	2
2351	0.6127107	2
2352	0.6129181	2
2353	0.6131437	2
2354	0.6133723	2
2355	0.6135969	2
2356	0.6138219	2
2357	0.6140476	2
2358	0.6142949	2
2359	0.6145195	2
2360	0.6147448	2
2361	0.6149445	2
2362	0.6151695	2
2363	0.6153727	2
2364	0.6155724	2
2365	0.6157723	2
2366	0.6159971	2
2367	0.616222	2
2368	0.6164219	2
2369	0.6166467	2
2370	0.6168715	2
2371	0.6170963	2
2372	0.6173212	2
2373	0.6175285	2
2374	0.6177537	2
2375	0.6179785	2
2376	0.6182041	2
2377	0.6184068	2
2378	0.6186315	2
2379	0.6188765	2
2380	0.6191012	2
2381	0.6193935	1
2382	0.6213491	2
2383	0.6215491	2
2384	0.6217491	2
2385	0.6219489	2
2386	0.6221491	2
2387	0.6223564	2
2388	0.6225561	2
2389	0.6227811	2
2390	0.6229885	2
2391	0.6231885	2
2392	0.6233883	2
2393	0.6235905	2
2394	0.6238153	2
2395	0.6240152	2
2396	0.6242149	2
2397	0.6244403	2
2398	0.6246415	2
2399	0.6248448	2
2400	0.6250449	2
2401	0.6252448	2
2402	0.6254449	2
2403	0.6256695	2
2404	0.6258953	2
2405	0.6261203	2
2406	0.6263451	2
2407	0.62657	2
2408	0.6267772	2
2409	0.6269773	2
2410	0.6272024	2
2411	0.6274271	2
2412	0.6276517	2
2413	0.6278517	2
2414	0.6280769	2
2415	0.6282769	2
2416	0.6285016	2
2417	0.6287019	2
2418	0.6289492	2
2419	0.6291777	2
2420	0.6293776	2
2421	0.6295776	2
2422	0.6297808	2
2423	0.6300897	1
2424	0.6320439	2
2425	0.6322449	2
2426	0.63247	2
2427	0.6326947	2
2428	0.6328945	2
2429	0.6331195	2
2430	0.6333296	2
2431	0.6335295	2
2432	0.6337584	2
2433	0.6339656	2
2434	0.6341656	2
2435	0.6343904	2
2436	0.6346157	2
2437	0.6348407	2
2438	0.6350655	2
2439	0.6352921	2
2440	0.6355169	2
2441	0.6357453	2
2442	0.6359704	2
2443	0.63617	2
2444	0.6363947	2
2445	0.6365983	2
2446	0.6367985	2
2447	0.6369983	2
2448	0.6372245	2
2449	0.6374529	2
2450	0.6376529	2
2451	0.6378781	2
2452	0.6381032	2
2453	0.6383289	2
2454	0.638554	2
2455	0.6387536	2
2456	0.6389787	2
2457	0.6392033	2
2458	0.6394283	2
2459	0.6396315	2
2460	0.6398565	2
2461	0.6400984	2
2462	0.6403231	2
2463	0.6405705	2
2464	0.6408796	1
2465	0.6428336	2
2466	0.6430336	2
2467	0.6432333	2
2468	0.6434332	2
2469	0.6436349	2
2470	0.6438427	2
2471	0.6440673	2
2472	0.6442673	2
2473	0.644468	2
2474	0.6446679	2
2475	0.6448676	2
2476	0.6450924	2
2477	0.6452923	2
2478	0.6454996	2
2479	0.6457247	2
2480	0.6459248	2
2481	0.6461248	2
2482	0.6463245	2
2483	0.6465243	2
2484	0.6467241	2
2485	0.6469491	2
2486	0.647174	2
2487	0.6473987	2
2488	0.6476235	2
2489	0.6478481	2
2490	0.6480479	2
2491	0.6482489	2
2492	0.6484741	2
2493	0.6487219	2
2494	0.6489467	2
2495	0.6491465	2
2496	0.6493728	2
2497	0.6495728	2
2498	0.6497975	2
2499	0.6499973	2
2500	0.6502221	2
2501	0.6504468	2
2502	0.6507584	1
2503	0.6527136	2
2504	0.6529135	2
2505	0.6531135	2
2506	0.6533132	2
2507	0.6535203	2
2508	0.6537451	2
2509	0.6539697	2
2510	0.6541696	2
2511	0.6543944	2
2512	0.6545944	2
2513	0.6547941	2
2514	0.6550192	2
2515	0.6552189	2
2516	0.6554193	2
2517	0.6556455	2
2518	0.6558928	2
2519	0.6561177	2
2520	0.6563424	2
2521	0.6565673	2
2522	0.6567927	2
2523	0.6570208	2
2524	0.6572457	2
2525	0.6574457	2
2526	0.6576704	2
2527	0.6578704	2
2528	0.6580712	2
2529	0.658272	2
2530	0.6584967	2
2531	0.6587213	2
2532	0.6589213	2
2533	0.6591461	2
2534	0.6593711	2
2535	0.6595957	2
2536	0.6598207	2
2537	0.6600205	2
2538	0.6602679	2
2539	0.6604929	2
2540	0.6607177	2
2541	0.6609224	2
2542	0.6611471	2
2543	0.6613888	2
2544	0.6616811	1
2545	0.6636352	2
2546	0.6638604	2
2547	0.6640601	2
2548	0.66426	2
2549	0.6644599	2
2550	0.6646599	2
2551	0.664862	2
2552	0.6650617	2
2553	0.6653091	2
2554	0.6655088	2
2555	0.6657088	2
2556	0.6659085	2
2557	0.6661087	2
2558	0.6663335	2
2559	0.6665335	2
2560	0.6667331	2
2561	0.6669583	2
2562	0.667162	2
2563	0.6673621	2
2564	0.6675625	2
2565	0.6677624	2
2566	0.6679624	2
2567	0.6681876	2
2568	0.6684351	2
2569	0.6686601	2
2570	0.6688852	2
2571	0.6691103	2
